sentPcktSize1,sentPcktSize2,sentPcktSize3,sentPcktSize4,sentPcktSize5,sentPcktSize6,sentPcktSize7,sentPcktSize8,sentPcktSize9,sentPcktSize10,rcvdPcktSize1,rcvdPcktSize2,rcvdPcktSize3,rcvdPcktSize4,rcvdPcktSize5,rcvdPcktSize6,rcvdPcktSize7,rcvdPcktSize8,rcvdPcktSize9,rcvdPcktSize10,label,sentInterPcktDelay1,sentInterPcktDelay2,sentInterPcktDelay3,sentInterPcktDelay4,sentInterPcktDelay5,sentInterPcktDelay6,sentInterPcktDelay7,sentInterPcktDelay8,sentInterPcktDelay9,rcvdInterPcktDelay1,rcvdInterPcktDelay2,rcvdInterPcktDelay3,rcvdInterPcktDelay4,rcvdInterPcktDelay5,rcvdInterPcktDelay6,rcvdInterPcktDelay7,rcvdInterPcktDelay8,rcvdInterPcktDelay9
158,52,158,52,158,52,0,0,0,0,121,121,121,0,0,0,0,0,0,0,smart-plug,0.021999835968017575,235.85300016403198,0.02299976348876953,235.8550000190735,0.02200007438659668,600.0,600.0,600.0,600.0,235.875,235.87799978256226,600.0,600.0,600.0,600.0,600.0,600.0,600.0
222,1460,1460,1460,1460,1460,1460,1460,1460,1460,52,52,52,52,52,52,52,52,52,52,nest-security-camera,0.0009999275207519533,0.0,0.0,0.0,0.0,0.0,0.0,0.002000093460083008,0.0,0.0,0.0,0.0009999275207519533,0.0009999275207519533,0.00800013542175293,0.003999948501586914,0.07599997520446777,0.009999990463256836,0.04199981689453125
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,motion-sensor,3.957999706268311,5.01200008392334,5.045000076293945,5.020999670028687,5.019000291824341,5.013000011444092,5.013999938964844,5.01200008392334,5.014999866485597,3.94100022315979,5.016000032424927,5.032999753952026,5.023000240325928,5.019999980926514,5.019999980926514,5.015999794006348,5.01200008392334,5.01200008392334
106,40,106,40,106,40,106,40,106,40,100,100,100,100,100,100,100,100,100,100,smart-bulb,0.10200023651123047,54.06500005722046,0.11899995803833008,54.07200002670288,0.1640000343322754,54.00999999046326,0.07899975776672362,54.123000383377075,0.11399984359741212,54.16699981689453,54.19100022315979,54.17399978637695,54.20300030708313,53.71499991416931,54.20099973678589,54.17900037765503,54.169999837875366,54.17400002479553
158,52,158,52,158,52,0,0,0,0,121,121,121,0,0,0,0,0,0,0,smart-plug,0.020999908447265625,235.8600001335144,0.020999908447265625,235.8589999675751,0.021000146865844727,600.0,600.0,600.0,600.0,235.882000207901,235.8789999485016,600.0,600.0,600.0,600.0,600.0,600.0,600.0
302,430,398,222,686,430,398,302,446,1460,52,52,52,52,52,52,52,52,52,52,nest-security-camera,0.02200007438659668,0.04799985885620117,0.015000104904174803,0.048000097274780266,0.015000104904174803,0.039999961853027344,0.011999845504760742,0.05099987983703613,0.003000020980834961,0.021999835968017575,0.048000335693359375,0.016000032424926758,0.04699969291687012,0.01600027084350586,0.03899979591369629,0.012000083923339844,0.051999807357788086,0.0030002593994140625
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,motion-sensor,0.5780000686645508,5.013999938964844,5.013999938964844,5.027000188827515,5.011999845504762,5.016999959945679,5.011000156402588,5.0179998874664316,5.010999917984009,0.5629997253417969,5.016000032424927,5.012000322341919,5.011999607086182,5.028000354766847,5.011999845504762,5.016999959945679,5.016000032424927,5.011999845504762
106,40,106,40,106,40,106,40,106,40,100,100,100,100,100,100,100,100,100,100,smart-bulb,0.057999849319458015,54.132000207901,0.2129998207092285,53.99000000953674,0.037000179290771484,54.10699987411499,0.19499993324279785,54.00099992752075,0.0710000991821289,54.19099998474121,54.20299983024597,54.14300012588501,54.19599986076355,54.21000003814697,54.20400023460388,54.16099977493286,54.18800020217896,54.16299986839294
158,52,158,52,158,52,0,0,0,0,121,121,121,0,0,0,0,0,0,0,smart-plug,0.0280001163482666,235.84899997711184,0.02899980545043945,235.8470001220703,0.03699994087219238,600.0,600.0,600.0,600.0,235.87599992752075,235.87700009346008,600.0,600.0,600.0,600.0,600.0,600.0,600.0
52,52,52,52,52,52,52,52,52,52,174,744,174,414,1000,174,1302,670,398,616,nest-security-camera,0.060000181198120124,0.01699995994567871,0.04299998283386231,0.04200005531311035,0.019999980926513672,0.10299992561340332,0.06700015068054199,0.04999995231628418,0.03299999237060547,0.017000198364257812,0.0429997444152832,0.0410001277923584,0.021000146865844727,0.10299968719482422,0.06700015068054199,0.04999995231628418,0.03299999237060547,0.0280001163482666
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,motion-sensor,2.3429999351501465,5.016000032424927,5.0179998874664316,5.01200008392334,5.016000032424927,5.0179998874664316,5.011000156402588,5.01200008392334,5.009999990463257,2.3310000896453857,5.016000032424927,5.016999959945679,5.010999917984009,5.01200008392334,5.016000032424927,5.016000032424927,5.011999845504762,5.01200008392334
106,40,106,40,106,40,106,40,106,40,100,100,100,100,100,100,100,100,100,100,smart-bulb,0.05500006675720215,53.676000118255615,0.04600000381469727,54.122999906539924,0.11700010299682614,53.59799981117249,0.13000011444091794,54.07100009918213,0.06200003623962402,53.73199987411499,54.16899991035461,53.71499991416931,54.20100021362305,54.178000211715705,54.20599961280823,54.200000047683716,54.16200017929077,0.29399991035461426
888,174,382,1000,174,696,174,414,1460,124,52,52,52,52,52,52,52,52,52,52,nest-security-camera,0.017999887466430664,0.017000198364257812,0.043999910354614265,0.0689997673034668,0.03200030326843262,0.03099989891052246,0.11500000953674315,0.019999980926513672,0.0,0.018999814987182617,0.01699972152709961,0.043000221252441406,0.0690000057220459,0.032000064849853516,0.03099989891052246,0.11599993705749513,0.019999980926513672,0.035000085830688484
158,52,158,52,158,52,0,0,0,0,121,121,121,0,0,0,0,0,0,0,smart-plug,0.020999908447265625,235.8470001220703,0.023000001907348636,235.85599994659424,0.023000001907348636,600.0,600.0,600.0,600.0,235.86700010299683,235.88100004196167,600.0,600.0,600.0,600.0,600.0,600.0,600.0
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,motion-sensor,3.940000057220459,5.009999990463257,5.013999938964844,5.01200008392334,5.011999845504762,5.019000291824341,5.011999845504762,5.016000032424927,5.013999938964844,3.9179999828338623,5.019999980926514,5.01200008392334,5.011999845504762,5.01200008392334,5.016000032424927,5.015999794006348,5.016000032424927,5.01200008392334
106,40,106,40,106,40,106,40,106,40,100,100,100,100,100,100,100,100,100,100,smart-bulb,0.13000011444091794,53.58200001716614,0.037999868392944336,54.098999977111816,0.13700008392333984,54.026999950408936,0.1099998950958252,54.04999995231629,0.08900022506713867,53.71200013160706,54.13699984550476,54.16300010681152,54.16000008583069,53.73399996757507,54.210999965667725,54.18900012969971,54.151999711990356,54.19000005722046
190,744,510,430,398,174,174,446,488,1128,52,52,52,52,52,52,52,52,52,52,nest-security-camera,0.026000022888183597,0.019999980926513672,0.01900005340576172,0.043000221252441406,0.019999980926513672,0.0429997444152832,0.023999929428100586,0.04500007629394531,0.02300024032592773,0.02500009536743164,0.019999980926513672,0.01900005340576172,0.0429997444152832,0.019999980926513672,0.043000221252441406,0.02500009536743164,0.043999910354614265,0.023999929428100586
158,52,158,52,158,52,0,0,0,0,121,121,121,0,0,0,0,0,0,0,smart-plug,0.02300024032592773,235.84899997711184,0.020999908447265625,235.85600018501282,0.020999670028686523,600.0,600.0,600.0,600.0,235.8719997406006,235.8780002593994,600.0,600.0,600.0,600.0,600.0,600.0,600.0
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,motion-sensor,0.5770001411437988,5.015000104904175,5.017000198364258,5.014999866485597,5.016999959945679,5.0299999713897705,5.009999990463257,5.016000032424927,5.013999938964844,0.5649998188018799,5.012000322341919,5.0159995555877686,5.015000104904175,5.017000198364258,5.016000032424927,5.027999877929688,5.010999917984009,5.016000032424927
106,40,106,40,106,40,106,40,106,40,100,100,100,100,100,100,100,100,100,100,smart-bulb,0.125,53.58300018310547,0.16699981689453125,54.02700018882752,0.0710000991821289,53.64299988746643,0.0820000171661377,54.10600018501282,0.1659996509552002,53.70899987220764,54.193000078201294,53.71399974822998,54.189000368118286,54.188999891281135,54.18299984931946,54.2020001411438,54.21199989318848,54.19400024414063
536,510,446,520,430,398,264,526,430,398,52,52,52,52,52,52,52,52,52,52,nest-security-camera,0.07599997520446777,0.043999910354614265,0.037000179290771484,0.01399993896484375,0.026999711990356445,0.028000354766845703,0.04699969291687012,0.009999990463256836,0.014000415802001951,0.07499980926513672,0.04400038719177246,0.03699970245361328,0.01399993896484375,0.028000354766845703,0.026999711990356445,0.048000097274780266,0.009999990463256836,0.01399993896484375
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,motion-sensor,2.238999843597412,5.011999845504762,5.01800012588501,5.011999845504762,5.009999990463257,5.019000291824341,5.01099967956543,5.011000156402588,5.016000032424927,2.2260000705718994,5.01200008392334,5.015999794006348,5.01200008392334,5.01200008392334,5.015999794006348,5.01200008392334,5.01200008392334,5.015999794006348
158,52,158,52,158,52,0,0,0,0,121,121,121,0,0,0,0,0,0,0,smart-plug,0.021000146865844727,235.85199999809262,0.019999980926513672,235.87800002098083,0.02499985694885254,600.0,600.0,600.0,600.0,235.87200021743772,235.8979997634888,600.0,600.0,600.0,600.0,600.0,600.0,600.0
106,40,106,40,106,40,106,40,106,40,100,100,100,100,100,100,100,100,100,100,smart-bulb,0.051000118255615234,54.14300012588501,0.09299993515014647,54.08799982070923,0.04700016975402832,54.13599991798401,0.10500001907348633,54.0860002040863,0.05499982833862305,54.19399976730347,54.18100023269653,54.18299984931946,54.19200015068054,53.70499992370606,54.18099975585938,54.18800020217896,54.19600009918213,54.179999828338616
52,52,52,52,52,52,52,52,52,52,728,526,398,398,174,174,526,488,542,430,nest-security-camera,0.009999990463256836,0.029999971389770508,0.021999835968017575,0.04400038719177246,0.017999887466430664,0.04700016975402832,0.017999649047851562,0.04000020027160645,0.012000083923339844,0.029999971389770508,0.02200007438659668,0.04400014877319336,0.018000125885009766,0.04799985885620117,0.017000198364257812,0.0409996509552002,0.012000083923339844,0.031000137329101562
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,motion-sensor,3.944000244140625,5.014999866485597,5.013000011444092,5.01200008392334,5.015999794006348,5.01200008392334,5.021000146865845,5.009999990463257,5.011999607086182,3.92900013923645,5.016000032424927,5.011999845504762,5.01200008392334,5.016000032424927,5.011999845504762,5.01200008392334,5.019999980926514,5.012999773025513
158,52,158,52,52,830,52,830,89,52,121,121,233,52,233,52,52,89,52,0,smart-plug,0.023999929428100586,235.8510000705719,0.020999908447265625,51.720999956130974,0.05700016021728516,17.168999910354614,0.08999991416931152,162.96200013160706,0.02500009536743164,235.87400007247925,51.721999883651726,0.11300015449523924,17.105000019073483,0.11799979209899902,162.96200013160706,0.0009999275207519533,0.0,600.0
106,40,106,40,40,1288,106,40,40,1269,100,100,100,100,100,212,40,40,100,212,smart-bulb,2.299000024795532,51.0310001373291,0.14599990844726562,49.25500011444092,0.03099989891052246,4.4150002002716064,0.06799983978271484,13.0,0.026999950408935547,0.3059999942779541,0.6160001754760742,1.2360000610351562,51.24000000953674,49.30799984931946,0.09299969673156737,4.378000259399413,0.0,12.991999864578247
1460,1460,1398,302,1460,1460,790,366,1460,1460,52,52,52,52,52,52,52,52,52,52,nest-security-camera,0.0,0.013000011444091795,0.0839998722076416,0.0010001659393310547,0.0,0.012999773025512695,0.0559999942779541,0.06100010871887208,0.0,0.013000011444091795,0.0840001106262207,0.0019998550415039067,0.013000011444091795,0.05500006675720215,0.06199979782104492,0.0,0.029999971389770508,0.012000083923339844
44,40,185,40,40,40,40,166,40,40,44,40,1492,1492,1492,865,865,91,1157,40,smart-bulb,0.010999679565429688,0.09400010108947754,0.011999845504760742,0.007000207901000977,0.0,0.006999731063842773,0.3710000514984131,0.0,0.0030002593994140625,0.10599970817565918,0.003000020980834961,0.0,0.009000062942504883,0.006000041961669922,0.2990000247955322,0.07899975776672362,0.1420001983642578,0.0279998779296875
44,40,185,40,40,40,40,166,40,40,44,40,1492,1492,1492,865,865,91,1165,40,smart-bulb,0.010999679565429688,0.08900022506713867,0.017999887466430664,0.007000207901000977,0.0,0.006999731063842773,0.3620002269744873,0.0,0.0,0.1079998016357422,0.0010001659393310547,0.0010001659393310547,0.009999990463256836,0.006999731063842773,0.2910001277923584,0.07799983024597168,0.1530001163482666,0.02500009536743164
44,40,185,40,40,40,40,166,40,40,44,40,1492,1492,1492,865,91,1172,40,0,smart-bulb,0.10000014305114746,0.12099957466125487,0.018000364303588867,0.0009999275207519533,0.0019998550415039067,0.012000083923339844,0.37800002098083496,0.0,0.01399993896484375,0.2199997901916504,0.0030002593994140625,0.0,0.01900005340576172,0.0,0.3899998664855957,0.21600008010864255,0.039999961853027344,600.0
44,40,185,40,40,40,40,40,166,40,44,40,1250,1250,1250,1250,381,91,40,1166,smart-bulb,0.0839998722076416,0.10299992561340332,0.01100015640258789,0.006000041961669922,0.0009999275207519533,0.01399993896484375,0.10899996757507324,0.252000093460083,0.0,0.18699979782104487,0.0030002593994140625,0.0,0.01699972152709961,0.0,0.012000083923339844,0.3619999885559082,0.1549999713897705,0.012000083923339844
44,40,185,40,40,40,40,40,166,40,44,40,1250,1250,1250,1250,381,91,1165,40,smart-bulb,0.05200004577636719,0.11699986457824707,0.053000211715698235,0.02500009536743164,0.0,0.026999711990356445,0.1080002784729004,0.2409999370574951,0.0,0.1700000762939453,0.002000093460083008,0.0,0.07500004768371582,0.0,0.026999711990356445,0.3570001125335693,0.06299996376037598,0.029000282287597656
60,40,475,40,40,40,91,202,299,40,52,40,126,46,85,40,40,1200,40,71,motion-sensor,0.013000249862670898,0.0009999275207519533,0.01399993896484375,0.0,0.0010001659393310547,0.0029997825622558594,0.0560002326965332,3.259999990463257,0.0,0.015000104904174803,0.0,0.0,0.0,0.0559999942779541,0.01699972152709961,3.236000061035156,0.023999929428100586,0.0010001659393310547
60,40,475,40,40,40,91,202,299,40,52,40,126,46,85,40,40,1249,40,71,motion-sensor,0.01399993896484375,0.002000093460083008,0.021000146865844727,0.008999824523925781,0.0010001659393310547,0.01699972152709961,0.059999942779541016,2.159000396728516,0.0,0.016000032424926758,0.0,0.0,0.0,0.08699989318847656,0.021000146865844727,2.1359999179840092,0.023000001907348636,0.0
60,40,475,40,40,40,91,202,40,40,52,40,126,46,85,40,40,40,40,40,motion-sensor,0.019999980926513672,0.002000093460083008,0.01399993896484375,0.0010001659393310547,0.0,0.006999969482421875,0.05000019073486328,5.013999938964844,5.016000032424927,0.02200007438659668,0.0,0.0,0.0,0.057999849319458015,0.01399993896484375,4.999000072479248,5.016000032424927,5.01200008392334
52,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,smart-plug,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0
60,52,267,52,52,52,186,52,0,0,60,52,1500,1500,757,111,0,0,0,0,smart-plug,0.019999980926513672,0.0010001659393310547,0.02499985694885254,0.0010001659393310547,0.0019998550415039067,0.08999991416931152,0.02700018882751465,600.0,600.0,0.020999908447265625,0.002000093460083008,0.0,0.0,0.11600017547607422,600.0,600.0,600.0,600.0
60,52,189,52,52,52,0,0,0,0,60,52,684,52,0,0,0,0,0,0,motion-sensor,0.1679999828338623,0.0009999275207519533,0.17400002479553225,0.8320000171661377,0.1660001277923584,600.0,600.0,600.0,600.0,0.16899991035461426,0.003000020980834961,1.003000020980835,600.0,600.0,600.0,600.0,600.0,600.0
60,52,285,52,52,52,0,0,0,0,60,52,258,52,0,0,0,0,0,0,motion-sensor,0.17499995231628418,0.015000104904174803,0.17299985885620114,0.0009999275207519533,0.2050001621246338,600.0,600.0,600.0,600.0,0.19000005722045896,0.00800013542175293,0.1659996509552002,600.0,600.0,600.0,600.0,600.0,600.0
60,52,360,52,52,52,0,0,0,0,60,52,373,52,0,0,0,0,0,0,motion-sensor,0.020999908447265625,0.0010001659393310547,0.18499994277954104,0.0019998550415039067,0.017000198364257812,600.0,600.0,600.0,600.0,0.021999835968017575,0.1700000762939453,0.01699995994567871,600.0,600.0,600.0,600.0,600.0,600.0
60,52,351,52,52,52,178,52,515,52,60,52,1500,1500,118,103,52,321,83,0,motion-sensor,0.01399993896484375,0.002000093460083008,0.01699995994567871,0.0,0.0009999275207519533,0.06700015068054199,0.014999866485595703,0.002000093460083008,0.187999963760376,0.015000104904174803,0.0029997825622558594,0.0,0.0,0.08299994468688965,0.05200004577636719,0.1360001564025879,0.0,600.0
60,52,383,52,103,402,64,52,0,0,60,52,197,52,52,448,83,83,0,0,motion-sensor,0.01399993896484375,0.0009999275207519533,0.01399993896484375,0.0030002593994140625,0.05500006675720215,0.5750000476837158,0.0009999275207519533,600.0,600.0,0.014999866485595703,0.0,0.05299997329711914,0.018999814987182617,0.5310001373291016,0.0,0.029999971389770508,600.0,600.0
60,40,339,40,40,40,40,40,40,166,52,40,98,1500,1500,533,378,49,159,46,motion-sensor,0.016000032424926758,0.0029997825622558594,0.015000104904174803,0.0009999275207519533,0.0,0.0010001659393310547,0.006999731063842773,0.0,0.059999942779541016,0.018000125885009766,0.0,0.0009999275207519533,0.0,0.0,0.009000062942504883,0.0,0.07699990272521973,0.0
44,40,214,40,166,40,40,40,554,40,44,40,1492,1492,734,734,91,142,166,211,smart-bulb,0.10500001907348633,0.09200000762939453,0.02200007438659668,0.32899999618530273,0.003000020980834961,0.0,0.019999980926513672,0.00599980354309082,0.02500009536743164,0.1970000267028809,0.0009999275207519533,0.0,0.0009999275207519533,0.3310000896453857,0.017999887466430664,0.032000064849853516,0.9760000705718994,8.746000051498411
